"istatId","population","lng","lat","ANPR","name","province","region","month","d15","d16","d17","d18","d19","d20","mar19","mar20","officialCovid","istatMarch","ecoBG","bsToday"
"26006","7941","12.00115938","45.78526897","26006","Caerano di San Marco","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26007","4677","12.36259492","45.96900509","26007","Cappella Maggiore","Treviso","Veneto","3","2","2","1","7","2","5","0","0","0","1","0","0"
"26008","11135","12.28902247","45.68157107","26008","Carbonera","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26009","12722","12.32562804","45.59747105","26009","Casale sul Sile","Treviso","Veneto","3","10","7","9","7","9","23","0","0","0","1","0","0"
"26010","11018","12.25497457","45.63422021","26010","Casier","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26011","2189","11.88382755","45.83318302","26011","Castelcucco","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26012","32894","11.92639656","45.67135950","26012","Castelfranco Veneto","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26013","7013","11.88101881","45.69213930","26013","Castello di Godego","Treviso","Veneto","3","4","7","2","3","1","5","0","0","0","1","0","0"
"26014","2996","11.89521161","45.86034450","26014","Cavaso del Tomba","Treviso","Veneto","3","4","2","3","6","5","5","0","0","0","1","0","0"
"26015","3834","12.61379710","45.71275461","26015","Cessalto","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26016","3695","12.58213662","45.72841045","26016","Chiarano","Treviso","Veneto","3","3","3","5","2","2","4","0","0","0","1","0","0"
"26017","3413","12.36129567","45.78770133","26017","Cimadolmo","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26018","2711","12.14322163","45.97001173","26018","Cison di Valmarino","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26019","5311","12.42960265","45.87033061","26019","Codogn�","Treviso","Veneto","3","4","3","2","8","7","4","0","0","0","1","0","0"
"26020","5177","12.34151373","45.94051353","26020","Colle Umberto","Treviso","Veneto","3","5","9","3","6","5","8","0","0","0","1","0","0"
"26021","34428","12.29772652","45.88717298","26021","Conegliano","Treviso","Veneto","3","49","35","46","38","31","57","0","0","0","1","0","0"
"26022","7096","12.41545245","45.94895396","26022","Cordignano","Treviso","Veneto","3","7","13","9","7","3","10","0","0","0","1","0","0"
"26023","6217","12.00822039","45.83182956","26023","Cornuda","Treviso","Veneto","3","6","2","5","7","4","7","0","0","0","1","0","0"
"26025","6029","12.03524524","45.82493568","26025","Crocetta del Montello","Treviso","Veneto","3","6","3","6","9","5","8","0","0","0","1","0","0"
"26026","8956","12.12658368","45.90543390","26026","Farra di Soligo","Treviso","Veneto","3","8","9","6","6","9","14","0","0","0","1","0","0"
"26027","3939","12.11894993","45.95280564","26027","Follina","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26028","5804","12.46824407","45.83092189","26028","Fontanelle","Treviso","Veneto","3","4","4","4","5","6","6","0","0","0","1","0","0"
"26029","6019","11.86728087","45.78793779","26029","Fonte","Treviso","Veneto","3","0","3","0","5","5","3","0","0","0","1","0","0"
"26030","3169","12.33941755","46.00746944","26030","Fregona","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26031","6136","12.48167791","45.88046047","26031","Gaiarine","Treviso","Veneto","3","8","8","6","2","2","10","0","0","0","1","0","0"
"26032","5144","12.16928942","45.79379271","26032","Giavera del Montello","Treviso","Veneto","3","2","2","3","1","3","3","0","0","0","1","0","0"
"26033","6112","12.39779903","45.93172971","26033","Godega di Sant'Urbano","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26034","4182","12.55434462","45.78546694","26034","Gorgo al Monticano","Treviso","Veneto","3","5","4","2","3","2","10","0","0","0","1","0","0"
"26035","9041","12.10328328","45.67767069","26035","Istrana","Treviso","Veneto","3","3","2","5","5","3","12","0","0","0","1","0","0"
"26036","9097","11.86653396","45.72835905","26036","Loria","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26037","4974","12.53758696","45.82211552","26037","Mansu�","Treviso","Veneto","3","2","4","6","2","2","7","0","0","0","1","0","0"
"26038","9667","12.35218627","45.84085592","26038","Mareno di Piave","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26039","4962","11.97199708","45.80745333","26039","Maser","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26040","9293","12.31849257","45.74969489","26040","Maserada sul Piave","Treviso","Veneto","3","10","6","13","9","7","12","0","0","0","1","0","0"
"26041","2947","12.61350058","45.80524670","26041","Meduna di Livenza","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26042","3436","12.09097425","45.94290515","26042","Miane","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26043","27608","12.23645377","45.56158644","26043","Mogliano Veneto","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26044","4087","12.43574158","45.64952077","26044","Monastier di Treviso","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26045","1442","11.92035358","45.83047344","26045","Monfumo","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26046","30765","12.04511131","45.77612579","26046","Montebelluna","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26047","4362","12.08347971","45.63435570","26047","Morgano","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26048","2785","12.10660135","45.86690701","26048","Moriago della Battaglia","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26049","10681","12.61025463","45.77664033","26049","Motta di Livenza","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26050","6854","12.20742259","45.82448857","26050","Nervesa della Battaglia","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26051","20068","12.49312816","45.78088560","26051","Oderzo","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26052","4464","12.42014379","45.77874437","26052","Ormelle","Treviso","Veneto","3","4","4","4","3","5","11","0","0","0","1","0","0"
"26053","3917","12.42359612","45.93087785","26053","Orsago","Treviso","Veneto","3","1","4","4","4","4","4","0","0","0","1","0","0"
"26055","21432","12.15353540","45.67164128","26055","Paese","Treviso","Veneto","3","8","10","10","9","7","15","0","0","0","1","0","0"
"26056","7573","11.98581980","45.86083922","26056","Pederobba","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26057","12057","12.17467924","45.90000744","26057","Pieve di Soligo","Treviso","Veneto","3","10","7","8","13","8","12","0","0","0","1","0","0"
"26058","8312","12.46395801","45.71601581","26058","Ponte di Piave","Treviso","Veneto","3","2","11","5","5","5","6","0","0","0","1","0","0"
"26059","12194","12.20710968","45.71909082","26059","Ponzano Veneto","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26060","790","12.53844639","45.85392083",NULL,"Portobuffol�","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26061","2195","11.88144288","45.85468919","26061","Possagno","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26062","5052","12.20589471","45.75996116","26062","Povegliano","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26063","16772","12.23509280","45.60142391","26063","Preganziol","Treviso","Veneto","3","19","9","15","14","5","14","0","0","0","1","0","0"
"26064","9745","12.16602180","45.64599842","26064","Quinto di Treviso","Treviso","Veneto","3","5","6","4","10","5","5","0","0","0","1","0","0"
"26065","1824","12.20793062","45.92513984","26065","Refrontolo","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26066","9290","11.95553095","45.63431959","26066","Resana","Treviso","Veneto","3","3","3","10","3","4","6","0","0","0","1","0","0"
"26067","2241","12.23174589","45.99209099","26067","Revine Lago","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26068","10858","11.91677129","45.72967365","26068","Riese Pio X","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26069","14037","12.37395321","45.63038435","26069","Roncade","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26070","6599","12.49467610","45.70342899","26070","Salgareda","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26071","13039","12.37749251","45.68476004","26071","San Biagio di Callalta","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26072","6813","12.35840806","45.92083905",NULL,"San Fior","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26073","5355","12.25162708","45.91304227","26073","San Pietro di Feletto","Treviso","Veneto","3","5","1","8","3","4","17","0","0","0","1","0","0"
"26074","4929","12.39415080","45.79118761","26074","San Polo di Piave","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26075","9081","12.28427107","45.84917801","26075","Santa Lucia di Piave","Treviso","Veneto","3","7","9","7","10","7","11","0","0","0","1","0","0"
"26076","10080","12.33902208","45.89125168","26076","San Vendemiano","Treviso","Veneto","3","6","6","9","12","4","11","0","0","0","1","0","0"
"26077","7391","11.84033890","45.77891765","26077","San Zenone degli Ezzelini","Treviso","Veneto","3","7","2","0","6","5","8","0","0","0","1","0","0"
"26078","3174","12.38636097","45.97850128","26078","Sarmede","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26079","1941","11.95407027","45.91669813","26079","Segusino","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26080","6325","12.13182515","45.87276915","26080","Sernaglia della Battaglia","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26081","9923","12.29875466","45.65505223","26081","Silea","Treviso","Veneto","3","9","10","3","6","6","11","0","0","0","1","0","0"
"26082","11659","12.25929856","45.77942870","26082","Spresiano","Treviso","Veneto","3","13","10","5","15","4","10","0","0","0","1","0","0"
"26083","11702","12.25004471","45.85089827","26083","Susegana","Treviso","Veneto","3","8","4","12","8","8","15","0","0","0","1","0","0"
"26084","4583","12.23217934","45.97296664","26084","Tarzo","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26085","10565","12.08906536","45.74265934","26085","Trevignano","Treviso","Veneto","3","7","8","5","3","9","7","0","0","0","1","0","0"
"26086","81014","12.24507364","45.66754570",NULL,"Treviso","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26087","10690","11.99523685","45.90129788","26087","Valdobbiadene","Treviso","Veneto","3","14","14","12","14","7","14","0","0","0","1","0","0"
"26088","7009","12.37918712","45.83784071",NULL,"Vazzola","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26089","16434","12.01832113","45.68707301","26089","Vedelago","Treviso","Veneto","3","15","10","13","15","13","17","0","0","0","1","0","0"
"26090","3769","12.03882696","45.86346410","26090","Vidor","Treviso","Veneto","3","3","5","1","6","5","6","0","0","0","1","0","0"
"26091","17883","12.26036446","45.71286824","26091","Villorba","Treviso","Veneto","3","14","18","18","9","8","22","0","0","0","1","0","0"
"26092","28656","12.29614378","45.98992454","26092","Vittorio Veneto","Treviso","Veneto","3","29","40","38","33","25","44","0","0","0","1","0","0"
"26093","10045","12.11866145","45.77745214","26093","Volpago del Montello","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26094","1783","12.49260020","45.67823917",NULL,"Zenson di Piave","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"26095","10986","12.16410528","45.59933512","26095","Zero Branco","Treviso","Veneto","3","9","7","3","4","5","23","0","0","0","1","0","0"
"26096","6882",NULL,NULL,NULL,"Pieve del Grappa","Treviso","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27001","3976","12.68301590","45.79437439","27001","Annone Veneto","Venezia","Veneto","3","3","6","4","1","4","4","0","0","0","1","0","0"
"27002","6936","12.09812525","45.35344114","27002","Campagna Lupia","Venezia","Veneto","3","5","8","5","1","4","9","0","0","0","1","0","0"
"27003","10342","12.04809236","45.33141166","27003","Campolongo Maggiore","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27004","12920","12.07261888","45.38508648","27004","Camponogara","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27005","11793","12.88762303","45.59802295","27005","Caorle","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27006","14816","12.08371372","45.13680407",NULL,"Cavarzere","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27007","6213","12.63741526","45.68630880","27007","Ceggia","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27008","49735","12.27943819","45.22007077",NULL,"Chioggia","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27009","3285","12.78563953","45.82576393","27009","Cinto Caomaggiore","Venezia","Veneto","3","5","0","3","2","6","5","0","0","0","1","0","0"
"27010","3175","12.03912026","45.19295736","27010","Cona","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27011","10640","12.84598543","45.75582222","27011","Concordia Sagittaria","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27012","14982","12.07432841","45.42595888","27012","Dolo","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27013","12689","12.67353295","45.57551562","27013","Eraclea","Venezia","Veneto","3","17","6","19","15","13","15","0","0","0","1","0","0"
"27014","7728","12.03080558","45.41657925","27014","Fiesso d'Artico","Venezia","Veneto","3","3","5","6","2","9","6","0","0","0","1","0","0"
"27015","4214","12.51122447","45.64583019","27015","Fossalta di Piave","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27016","6075","12.90745002","45.79292789","27016","Fossalta di Portogruaro","Venezia","Veneto","3","5","0","7","6","7","6","0","0","0","1","0","0"
"27017","6786","12.04802305","45.38585799","27017","Foss�","Venezia","Veneto","3","5","5","6","5","9","6","0","0","0","1","0","0"
"27018","2802","12.84002601","45.83072227","27018","Gruaro","Venezia","Veneto","3","1","4","2","7","2","4","0","0","0","1","0","0"
"27019","24479","12.63646208","45.53350167","27019","Jesolo","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27020","16215","12.29936983","45.55446676","27020","Marcon","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27021","21171","12.15989187","45.54613274","27021","Martellago","Venezia","Veneto","3","16","21","18","15","13","20","0","0","0","1","0","0"
"27022","6465","12.45265571","45.61903318","27022","Meolo","Venezia","Veneto","3","1","3","6","6","5","8","0","0","0","1","0","0"
"27023","38552","12.12336744","45.43288104","27023","Mira","Venezia","Veneto","3","32","38","32","40","27","47","0","0","0","1","0","0"
"27024","26456","12.10916956","45.49292054","27024","Mirano","Venezia","Veneto","3","32","23","26","29","23","31","0","0","0","1","0","0"
"27025","11518","12.56333817","45.62231014","27025","Musile di Piave","Venezia","Veneto","3","12","4","8","9","12","11","0","0","0","1","0","0"
"27026","15708","12.07041016","45.55055402","27026","Noale","Venezia","Veneto","3","17","11","10","17","13","19","0","0","0","1","0","0"
"27027","6843","12.52967597","45.66286319","27027","Noventa di Piave","Venezia","Veneto","3","4","2","2","3","6","7","0","0","0","1","0","0"
"27028","11968","12.03004479","45.45560048","27028","Pianiga","Venezia","Veneto","3","5","9","7","10","10","15","0","0","0","1","0","0"
"27029","25140","12.83740983","45.77576572","27029","Portogruaro","Venezia","Veneto","3","14","14","25","31","27","32","0","0","0","1","0","0"
"27030","4640","12.73461790","45.81219066","27030","Pramaggiore","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27031","8199","12.37142790","45.58155434","27031","Quarto d'Altino","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27032","12678","12.09771298","45.52127265","27032","Salzano","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27033","40646","12.56428253","45.62946343","27033","San Don� di Piave","Venezia","Veneto","3","47","30","38","35","42","59","0","0","0","1","0","0"
"27034","12028","12.99493968","45.76387362",NULL,"San Michele al Tagliamento","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27035","17295","12.03547005","45.50475249","27035","Santa Maria di Sala","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27036","13042","12.67956354","45.73053829","27036","San Stino di Livenza","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27037","18904","12.10886652","45.57204179",NULL,"Scorz�","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27038","26862","12.16470092","45.49171461","27038","Spinea","Venezia","Veneto","3","17","27","23","26","28","31","0","0","0","1","0","0"
"27039","7566","12.00488007","45.40990815","27039","Stra","Venezia","Veneto","3","5","7","6","3","4","10","0","0","0","1","0","0"
"27040","2325","12.88432685","45.81601799","27040","Teglio Veneto","Venezia","Veneto","3","0","1","1","2","3","5","0","0","0","1","0","0"
"27041","4739","12.71063722","45.69071804","27041","Torre di Mosto","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27042","261362","12.33845214","45.43490484","27042","Venezia","Venezia","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"27043","9892","12.00774615","45.38543454","27043","Vigonovo","Venezia","Veneto","3","5","8","4","9","4","6","0","0","0","1","0","0"
"27044","13162","12.45371806","45.45347560","27044","Cavallino-Treporti","Venezia","Veneto","3","10","10","17","16","15","18","0","0","0","1","0","0"
"28001","19349","11.78871302","45.35938697","28001","Abano Terme","Padova","Veneto","3","16","15","19","21","17","22","0","0","0","1","0","0"
"28002","3400","11.95672802","45.16977788","28002","Agna","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28003","23464","11.86837713","45.34641419",NULL,"Albignasego","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28004","4594","11.88603070","45.13873545","28004","Anguillara Veneta","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28005","1847","11.71639502","45.27003806","28005","Arqu� Petrarca","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28006","2191","11.93183887","45.21609585","28006","Arre","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28007","4682","12.04649593","45.27341307","28007","Arzergrande","Padova","Veneto","3","4","1","0","1","2","5","0","0","0","1","0","0"
"28008","3626","11.88137227","45.18515279","28008","Bagnoli di Sopra","Padova","Veneto","3","4","4","2","3","1","5","0","0","0","1","0","0"
"28009","3108","11.68844419","45.24424772","28009","Baone","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28010","733","11.66057999","45.10656219","28010","Barbona","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28011","3933","11.77375044","45.28889131","28011","Battaglia Terme","Padova","Veneto","3","7","3","5","6","2","6","0","0","0","1","0","0"
"28012","2611","11.78347605","45.10729174","28012","Boara Pisani","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28013","8478","11.96850373","45.53281751","28013","Borgoricco","Padova","Veneto","3","5","2","8","9","5","16","0","0","0","1","0","0"
"28014","3349","11.94209027","45.26867717","28014","Bovolenta","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28015","6812","11.99269059","45.29830159","28015","Brugine","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28016","15964","11.91006573","45.44779555","28016","Cadoneghe","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28017","14169","11.90728136","45.50230715","28017","Campodarsego","Padova","Veneto","3","12","10","7","10","3","16","0","0","0","1","0","0"
"28018","2725","11.75165020","45.49315894",NULL,"Campodoro","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28019","12019","11.93198749","45.57184005","28019","Camposampiero","Padova","Veneto","3","12","7","10","11","11","14","0","0","0","1","0","0"
"28020","5724","11.81194645","45.54785594","28020","Campo San Martino","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28021","2468","11.99122715","45.22040959","28021","Candiana","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28022","1600","11.62129294","45.19566940","28022","Carceri","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28023","7540","11.70016090","45.62875727",NULL,"Carmignano di Brenta","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28026","4623","11.86261057","45.26813687","28026","Cartura","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28027","4866","11.46636731","45.18780161","28027","Casale di Scodosia","Padova","Veneto","3","2","8","5","6","7","8","0","0","0","1","0","0"
"28028","5452","11.91480701","45.31632022","28028","Casalserugo","Padova","Veneto","3","5","2","4","4","1","8","0","0","0","1","0","0"
"28029","1625","11.45267984","45.12113955","28029","Castelbaldo","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28030","5698","11.69190168","45.40293414","28030","Cervarese Santa Croce","Padova","Veneto","3","3","4","8","3","2","3","0","0","0","1","0","0"
"28031","2023","11.66112122","45.29130410","28031","Cinto Euganeo","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28032","19956","11.78365405","45.64858355","28032","Cittadella","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28033","6453","12.10331958","45.26795503","28033","Codevigo","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28034","10293","11.87569415","45.23223920","28034","Conselve","Padova","Veneto","3","10","17","5","8","12","15","0","0","0","1","0","0"
"28035","5488","12.06709506","45.23529705",NULL,"Correzzola","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28036","7175","11.83222499","45.52211798",NULL,"Curtarolo","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28037","16576","11.65604994","45.22792066","28037","Este","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28038","8168","11.75286392","45.63638349","28038","Fontaniva","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28039","7042","11.82944868","45.66281770","28039","Galliera Veneta","Padova","Veneto","3","9","5","4","7","6","8","0","0","0","1","0","0"
"28040","4416","11.72825465","45.30857934","28040","Galzignano Terme","Padova","Veneto","3","4","2","3","1","4","5","0","0","0","1","0","0"
"28041","4291","11.70733640","45.58228210","28041","Gazzo","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28042","4661","11.73106150","45.59927610","28042","Grantorto","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28043","2022","11.71328468","45.15430503","28043","Granze","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28044","8544","11.96356973","45.34399238","28044","Legnaro","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28045","7699","11.84366036","45.47891260","28045","Limena","Padova","Veneto","3","5","12","4","4","3","5","0","0","0","1","0","0"
"28046","7297","11.94403157","45.58820049","28046","Loreggia","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28047","3179","11.63136512","45.29111089","28047","Lozzo Atestino","Padova","Veneto","3","1","4","2","3","2","4","0","0","0","1","0","0"
"28048","9045","11.86353019","45.32017230","28048","Maser� di Padova","Padova","Veneto","3","2","3","6","10","2","8","0","0","0","1","0","0"
"28049","1782","11.49174779","45.10842207","28049","Masi","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28050","5872","12.00425748","45.55531756","28050","Massanzago","Padova","Veneto","3","5","2","2","3","4","6","0","0","0","1","0","0"
"28052","1977","11.52411812","45.19236677","28052","Megliadino San Vitale","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28053","2831","11.44223809","45.16698886","28053","Merlara","Padova","Veneto","3","5","7","6","1","4","22","0","0","0","1","0","0"
"28054","10961","11.75878722","45.44354385",NULL,"Mestrino","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28055","17451","11.75011493","45.23946775",NULL,"Monselice","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28056","9421","11.46714863","45.23198272","28056","Montagnana","Padova","Veneto","3","21","11","16","12","21","20","0","0","0","1","0","0"
"28057","11074","11.78363760","45.33173579","28057","Montegrotto Terme","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28058","10881","11.95288558","45.41603363","28058","Noventa Padovana","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28059","5876","11.61058506","45.22252696","28059","Ospedaletto Euganeo","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28060","206192","11.87608719","45.40692987","28060","Padova","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28061","3915","11.78693849","45.25704645","28061","Pernumia","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28062","1379","11.54716049","45.12742532","28062","Piacenza d'Adige","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28063","11130","11.78645309","45.54173454","28063","Piazzola sul Brenta","Padova","Veneto","3","12","9","9","14","4","13","0","0","0","1","0","0"
"28064","9276","11.99850921","45.60764299","28064","Piombino Dese","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28065","19067","12.03515504","45.29611168","28065","Piove di Sacco","Padova","Veneto","3","26","21","19","18","26","27","0","0","0","1","0","0"
"28066","3104","11.95740084","45.31061473","28066","Polverara","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28067","2449","11.58635702","45.19214526","28067","Ponso","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28068","3902","12.01911350","45.25029105","28068","Pontelongo","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28069","13237","11.93065542","45.36411624","28069","Ponte San Nicol�","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28070","3653","11.79014771","45.19825709","28070","Pozzonovo","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28071","4777","11.65216534","45.38575243","28071","Rovolon","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28072","15669","11.78660146","45.42670640","28072","Rubano","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28073","4934","11.74356216","45.40568166","28073","Saccolongo","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28075","9979","11.90992520","45.54200455","28075","San Giorgio delle Pertiche","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28076","6244","11.80655430","45.59317253","28076","San Giorgio in Bosco","Padova","Veneto","3","4","11","3","4","3","5","0","0","0","1","0","0"
"28077","13052","11.85326800","45.65068255","28077","San Martino di Lupari","Padova","Veneto","3","9","7","10","6","10","11","0","0","0","1","0","0"
"28078","4576","11.66922503","45.61349032","28078","San Pietro in Gu","Padova","Veneto","3","1","2","2","1","3","2","0","0","0","1","0","0"
"28079","3003","11.81834149","45.24501944","28079","San Pietro Viminario","Padova","Veneto","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28080","7131","11.90617658","45.56364159","28080","Santa Giustina in Colle","Padova","Veneto","3","1","3","6","2","3","6","0","0","0","1","0","0"
