"istatId","name","month","d15","d16","d17","d18","d19","d20","istatMarch","ecoBG","bsToday","mar19","mar20","officialCovid","population","nameItSt","lng","lat"
"19003","Annicco","3","1","1","1","3","3","10","1",,,,,,"2075","Annicco","9.88185079","45.24474357"
"19005","Bagnolo Cremasco","3","1","2","1","1","4","7","1",,,,,,"4788","Bagnolo Cremasco","9.60916312","45.36153682"
"19015","Capralba","3","1","5","2","0","0","7","1",,,,,,"2452","Capralba","9.64243814","45.44227445"
"19016","Casalbuttano ed Uniti","3","12","3","8","6","9","31","1",,,,,,"4103","Casalbuttano ed Uniti","9.96168245","45.25201488"
"19021","Casalmaggiore","3","5","9","18","6","7","33","1",,,,,,"15111","Casalmaggiore","10.41378078","44.98742209"
"19022","Casalmorano","3","0","2","3","3","2","25","1",,,,,,"1680","Casalmorano","9.89784097","45.28708993"
"19025","Castelleone","3","10","9","8","5","8","35","1",,,,,,"9506","Castelleone","9.76489432","45.29350315"
"19026","Castelverde","3","4","3","7","2","4","17","1",,,,,,"5651","Castelverde","9.99696281","45.18570753"
"19031","Cingia de' Botti","3","1","2","3","1","5","8","1",,,,,,"1371","Cingia de' Botti","10.27527725","45.08416020"
"19035","Crema","3","24","20","19","22","23","103","1",,,,,,"33091","Crema","9.68736190","45.36329144"
"19036","Cremona","3","54","50","41","59","54","136","1",,,,,,"69589","Cremona","10.02420865","45.13336675"
"19041","Dovera","3","2","4","5","0","2","5","1",,,,,,"3865","Dovera","9.53819770","45.36350267"
"19052","Gussola","3","1","0","1","4","3","8","1",,,,,,"2873","Gussola","10.34635794","45.00988015"
"19055","Madignano","3","2","1","1","2","1","9","1",,,,,,"2931","Madignano","9.72762376","45.34334663"
"19062","Offanengo","3","4","5","4","4","1","14","1",,,,,,"5869","Offanengo","9.74131684","45.38160349"
"19064","Ostiano","3","6","1","0","2","1","5","1",,,,,,"3020","Ostiano","10.24873256","45.22180341"
"19066","Palazzo Pignano","3","0","2","1","2","2","5","1",,,,,,"3848","Palazzo Pignano","9.57793306","45.38905006"
"19067","Pandino","3","5","8","4","4","1","27","1",,,,,,"8885","Pandino","9.55269092","45.40668143"
"19076","Pizzighettone","3","4","2","12","7","7","27","1",,,,,,"6703","Pizzighettone","9.78313165","45.18664763"
"19081","Ripalta Cremasca","3","2","1","3","1","2","6","1",,,,,,"3394","Ripalta Cremasca","9.69085968","45.33548635"
"19084","Rivolta d'Adda","3","8","8","5","2","6","12","1",,,,,,"7918","Rivolta d'Adda","9.51356807","45.46963995"
"19086","Romanengo","3","1","3","4","3","1","11","1",,,,,,"3021","Romanengo","9.78545791","45.37734979"
"19092","Scandolara Ravara","3","0","1","2","1","1","3","1",,,,,,"1466","Scandolara Ravara","10.30212945","45.05308515"
"19095","Sesto ed Uniti","3","3","2","1","6","1","5","1",,,,,,"3075","Sesto ed Uniti","9.91670824","45.17550294"
"19097","Soncino","3","6","5","8","6","3","21","1",,,,,,"7699","Soncino","9.87356025","45.39988968"
"19098","Soresina","3","11","11","7","12","7","31","1",,,,,,"8995","Soresina","9.85425666","45.28863511"
"19103","Stagno Lombardo","3","1","1","1","1","2","16","1",,,,,,"1570","Stagno Lombardo","10.08795842","45.07323308"
"19109","Trescore Cremasco","3","1","3","4","2","4","10","1",,,,,,"2882","Trescore Cremasco","9.62544229","45.40165920"
"19111","Vaiano Cremasco","3","2","4","2","3","5","12","1",,,,,,"3869","Vaiano Cremasco","9.59127217","45.37249775"
"19112","Vailate","3","7","3","1","5","2","13","1",,,,,,"4460","Vailate","9.60501009","45.46162258"
"19113","Vescovato","3","5","4","3","6","3","13","1",,,,,,"3991","Vescovato","10.16811976","45.17636519"
"19116","Piadena Drizzona","3","3","2","0","5","4","20","1",,,,,,"4132","Piadena Drizzona","10.3661818","45.1302253"
"20002","Asola","3","4","7","7","6","6","8","1",,,,,,"10077","Asola","10.41432135","45.22055281"
"20003","Bagnolo San Vito","3","1","1","3","6","5","7","1",,,,,,"5874","Bagnolo San Vito","10.88141283","45.09248928"
"20013","Castelbelforte","3","0","0","0","2","3","3","1",,,,,,"3069","Castelbelforte","10.89219834","45.21408104"
"20015","Castel Goffredo","3","9","5","8","8","4","13","1",,,,,,"12065","Castel Goffredo","10.47462636","45.29795068"
"20017","Castiglione delle Stiviere","3","14","14","10","13","11","18","1",,,,,,"22052","Castiglione delle Stiviere","10.49104943","45.38649590"
"20022","Dosolo","3","9","6","3","3","4","11","1",,,,,,"3385","Dosolo","10.64141144","44.95374837"
"20024","Gazoldo degli Ippoliti","3","0","0","1","0","2","3","1",,,,,,"2968","Gazoldo degli Ippoliti","10.57957827","45.19989216"
"20026","Goito","3","9","6","11","8","12","21","1",,,,,,"10289","Goito","10.67547029","45.25521903"
"20028","Guidizzolo","3","5","2","3","5","0","10","1",,,,,,"6147","Guidizzolo","10.58352910","45.31803119"
"20030","Mantova","3","44","48","29","30","41","50","1",,,,,,"46649","Mantova","10.79277363","45.15726772"
"20033","Marmirolo","3","1","6","4","6","5","6","1",,,,,,"7759","Marmirolo","10.75731353","45.22234005"
"20035","Moglia","3","4","4","6","6","4","7","1",,,,,,"5923","Moglia","10.91192569","44.93033909"
"20036","Monzambano","3","1","2","4","3","1","4","1",,,,,,"4837","Monzambano","10.69313808","45.38711484"
"20037","Motteggiana","3","1","2","0","1","2","2","1",,,,,,"2516","Motteggiana","10.76444048","45.03144077"
"20039","Pegognaga","3","3","3","3","5","5","9","1",,,,,,"7244","Pegognaga","10.85904901","44.99610137"
"20045","Porto Mantovano","3","9","3","9","12","9","15","1",,,,,,"15918","Porto Mantovano","10.79001314","45.18877514"
"20047","Quistello","3","6","6","5","5","3","8","1",,,,,,"5722","Quistello","10.98043645","45.00906722"
"20050","Rivarolo Mantovano","3","1","3","3","1","1","8","1",,,,,,"2608","Rivarolo Mantovano","10.43101188","45.07056103"
"20051","Rodigo","3","2","8","6","1","4","7","1",,,,,,"5360","Rodigo","10.62430268","45.19935682"
"20053","Roverbella","3","7","2","6","4","4","7","1",,,,,,"8500","Roverbella","10.76451212","45.26503872"
"20054","Sabbioneta","3","5","5","2","3","2","5","1",,,,,,"4313","Sabbioneta","10.48991359","44.99975993"
"20055","San Benedetto Po","3","10","3","5","12","9","13","1",,,,,,"7724","San Benedetto Po","10.92848767","45.04107354"
"20057","San Giorgio Bigarello","3","8","5","4","8","7","9","1",,,,,,"11481","San Giorgio Bigarello","10.84589851","45.16526842"
"20060","Schivenoglia","3","1","2","0","1","0","5","1",,,,,,"1240","Schivenoglia","11.07747756","44.99115212"
"20061","Sermide e Felonica","3","8","6","5","7","12","13","1",,,,,,"7726","Sermide e Felonica","11.29896910","45.00602954"
"20063","Solferino","3","1","1","1","1","1","4","1",,,,,,"2531","Solferino","10.57297894","45.37181299"
"20066","Viadana","3","14","9","10","17","14","36","1",,,,,,"19157","Viadana","10.52143199","44.92611892"
"20068","Villimpenta","3","2","1","5","2","0","6","1",,,,,,"2205","Villimpenta","11.02938950","45.14494130"
"20072","Borgo Mantovano","3","3","4","3","3","8","9","1",,,,,,"5619","Borgo Mantovano","11.1232171","45.0575087"
"22006","Arco","3","7","6","6","6","13","13","1",,,,,,"16871","Arco","10.88619330","45.91928662"
"22007","Avio","3","1","2","0","4","1","2","1",,,,,,"4115","Avio","10.94154266","45.73545329"
"22009","Baselga di Pinè","3","3","3","3","3","3","5","1",,,,,,"4928","Baselga di Pinè","11.24452690","46.12998915"
"22025","Brentonico","3","1","2","2","3","2","3","1",,,,,,"3882","Brentonico","10.95493373","45.81886908"
"22053","Cavedine","3","4","4","2","0","3","4","1",,,,,,"2916","Cavedine","10.97082265","45.99391529"
"22062","Cles","3","5","4","6","8","6","10","1",,,,,,"6769","Cles","11.03564375","46.36440465"
"22087","Folgaria","3","2","1","2","2","1","3","1",,,,,,"3130","Folgaria","11.17014101","45.91663324"
"22103","Lavis","3","5","1","4","5","7","12","1",,,,,,"8636","Lavis","11.11173415","46.13971519"
"22104","Levico Terme","3","3","7","4","6","5","7","1",,,,,,"7516","Levico Terme","11.30232766","46.01101281"
"22123","Mori","3","7","7","4","6","4","7","1",,,,,,"9456","Mori","10.97549449","45.85195052"
"22143","Pinzolo","3","4","1","0","0","1","5","1",,,,,,"3117","Pinzolo","10.76660594","46.16001113"
"22153","Riva del Garda","3","10","5","7","12","9","12","1",,,,,,"15838","Riva del Garda","10.83888821","45.88504406"
"22229","Ledro","3","4","3","3","2","3","7","1",,,,,,"5448","Ledro","10.73311322","45.88870857"
"22234","Pieve di Bono-Prezzo","3","0","3","2","2","0","4","1",,,,,,"1541","Pieve di Bono-Prezzo","10.6413","45.9431"
"22245","Primiero San Martino di Castrozza","3","8","4","7","2","6","8","1",,,,,,"5406","Primiero San Martino di Castrozza","11.8298","46.1771"
"23002","Albaredo d'Adige","3","6","4","1","4","1","5","1",,,,,,"5232","Albaredo d'Adige","11.26758294","45.31738813"
"23004","Arcole","3","2","3","6","6","5","7","1",,,,,,"6144","Arcole","11.28695082","45.35768001"
"23021","Castel d'Azzano","3","4","3","3","8","2","7","1",,,,,,"11739","Castel d'Azzano","10.94400420","45.35358762"
"23025","Cerea","3","10","8","11","10","9","13","1",,,,,,"16251","Cerea","11.21287303","45.19202052"
"23049","Montecchia di Crosara","3","3","2","3","0","4","3","1",,,,,,"4462","Montecchia di Crosara","11.25318493","45.48539704"
"23050","Monteforte d'Alpone","3","6","6","4","4","5","6","1",,,,,,"8410","Monteforte d'Alpone","11.28505257","45.42225537"
"23051","Mozzecane","3","3","3","2","1","0","7","1",,,,,,"7005","Mozzecane","10.81771082","45.30970544"
"23057","Pastrengo","3","2","6","1","1","1","3","1",,,,,,"2893","Pastrengo","10.80027342","45.49217619"
"23071","San Giovanni Lupatoto","3","18","6","17","21","14","22","1",,,,,,"24148","San Giovanni Lupatoto","11.05019475","45.38008715"
"23075","San Pietro di Morubio","3","2","1","3","4","2","5","1",,,,,,"3024","San Pietro di Morubio","11.23223844","45.24818430"
"23081","Soave","3","6","4","2","2","6","6","1",,,,,,"6908","Soave","11.24862237","45.42261572"
"23086","Torri del Benaco","3","3","2","3","1","1","3","1",,,,,,"2802","Torri del Benaco","10.68521785","45.60807997"
"23087","Tregnago","3","6","3","1","1","2","5","1",,,,,,"4926","Tregnago","11.16462080","45.51663794"
"23092","Veronella","3","3","0","0","1","2","2","1",,,,,,"4670","Veronella","11.32049292","45.32308406"
"23094","Vigasio","3","4","1","5","5","3","5","1",,,,,,"9438","Vigasio","10.94334454","45.31745297"
"23095","Villa Bartolomea","3","3","5","6","4","7","6","1",,,,,,"5841","Villa Bartolomea","11.35332886","45.15928250"
"23096","Villafranca di Verona","3","24","23","19","14","15","35","1",,,,,,"32747","Villafranca di Verona","10.84673680","45.35080445"
"24007","Arsiero","3","5","4","1","2","2","4","1",,,,,,"3303","Arsiero","11.35034581","45.80361106"
"24008","Arzignano","3","17","10","17","14","11","23","1",,,,,,"25589","Arzignano","11.33227401","45.52104336"
"24009","Asiago","3","2","4","5","6","5","9","1",,,,,,"6391","Asiago","11.50911782","45.87570138"
"24015","Brendola","3","6","2","1","4","4","7","1",,,,,,"6722","Brendola","11.45521671","45.46936370"
"24025","Cartigliano","3","2","5","2","0","0","4","1",,,,,,"3802","Cartigliano","11.69408163","45.71350485"
"24034","Cornedo Vicentino","3","2","4","4","6","8","7","1",,,,,,"11939","Cornedo Vicentino","11.34319580","45.61412912"
"24038","Dueville","3","11","11","11","5","9","12","1",,,,,,"13888","Dueville","11.54876502","45.63568959"
"24048","Isola Vicentina","3","3","2","5","7","3","7","1",,,,,,"9639","Isola Vicentina","11.44151256","45.62964307"
"24055","Malo","3","3","12","11","8","3","11","1",,,,,,"14641","Malo","11.40443548","45.65864175"
"24056","Marano Vicentino","3","3","8","5","5","3","7","1",,,,,,"9662","Marano Vicentino","11.43028802","45.69239216"
"24061","Montecchio Maggiore","3","20","5","15","10","9","16","1",,,,,,"23315","Montecchio Maggiore","11.40733711","45.50581770"
"24062","Montecchio Precalcino","3","4","4","1","1","2","5","1",,,,,,"4988","Montecchio Precalcino","11.56163342","45.66394881"
"24067","Monticello Conte Otto","3","0","3","3","4","4","4","1",,,,,,"9156","Monticello Conte Otto","11.58046801","45.59526268"
"24079","Pojana Maggiore","3","2","4","1","0","3","3","1",,,,,,"4459","Pojana Maggiore","11.50137755","45.29206822"
"24081","Pove del Grappa","3","1","0","1","2","1","3","1",,,,,,"3093","Pove del Grappa","11.72905121","45.79890280"
"24100","Schio","3","27","28","28","25","23","36","1",,,,,,"39131","Schio","11.35693630","45.71305838"
"24107","Torrebelvicino","3","3","2","3","0","0","4","1",,,,,,"5989","Torrebelvicino","11.30659415","45.71663937"
"24108","Torri di Quartesolo","3","6","9","5","6","2","8","1",,,,,,"11755","Torri di Quartesolo","11.61629167","45.51956158"
"24112","Valdastico","3","1","1","2","1","0","3","1",,,,,,"1389","Valdastico","11.36335101","45.88324500"
"24118","Villaverla","3","3","3","3","1","0","5","1",,,,,,"6169","Villaverla","11.49358505","45.65498251"
"24119","Zanè","3","0","2","3","1","3","4","1",,,,,,"6642","Zanè","11.45407587","45.72061342"
"24124","Barbarano Mossano","3","9","7","4","5","8","9","1",,,,,,"6352","Barbarano Mossano","11.5373041","45.4101267"
"25001","Agordo","3","1","2","5","3","4","5","1",,,,,,"4249","Agordo","12.03334539","46.28146762"
"25004","Arsiè","3","4","2","3","4","1","4","1",,,,,,"2465","Arsiè","11.75713827","45.98441935"
"25005","Auronzo di Cadore","3","2","0","0","2","5","3","1",,,,,,"3453","Auronzo di Cadore","12.44484194","46.55022260"
"25011","Cesiomaggiore","3","0","2","2","2","1","4","1",,,,,,"4145","Cesiomaggiore","11.98716970","46.08869043"
"25016","Cortina d'Ampezzo","3","2","4","7","7","5","7","1",,,,,,"5890","Cortina d'Ampezzo","12.13849837","46.53665759"
"25053","Sedico","3","9","10","6","4","5","9","1",,,,,,"9906","Sedico","12.09709350","46.11086562"
"25063","Valle di Cadore","3","2","2","1","0","2","3","1",,,,,,"2052","Valle di Cadore","12.32782408","46.41704431"
"25065","Vigo di Cadore","3","3","1","1","3","2","3","1",,,,,,"1499","Vigo di Cadore","12.47122310","46.49967004"
"25071","Longarone","3","2","0","2","6","5","4","1",,,,,,"5555","Longarone","12.3","46.2666"
"25073","Val di Zoldo","3","0","1","3","3","5","5","1",,,,,,"3464","Val di Zoldo","12.1830","46.3487"
"26007","Cappella Maggiore","3","2","2","1","4","2","5","1",,,,,,"4677","Cappella Maggiore","12.36259492","45.96900509"
"26009","Casale sul Sile","3","8","5","6","5","3","16","1",,,,,,"12722","Casale sul Sile","12.32562804","45.59747105"
"26013","Castello di Godego","3","3","6","2","2","1","4","1",,,,,,"7013","Castello di Godego","11.88101881","45.69213930"
"26014","Cavaso del Tomba","3","3","1","1","4","1","3","1",,,,,,"2996","Cavaso del Tomba","11.89521161","45.86034450"
"26016","Chiarano","3","2","2","4","1","1","3","1",,,,,,"3695","Chiarano","12.58213662","45.72841045"
"26019","Codognè","3","2","1","1","7","5","4","1",,,,,,"5311","Codognè","12.42960265","45.87033061"
"26023","Cornuda","3","6","1","2","3","4","6","1",,,,,,"6217","Cornuda","12.00822039","45.83182956"
"26025","Crocetta del Montello","3","4","2","5","6","4","7","1",,,,,,"6029","Crocetta del Montello","12.03524524","45.82493568"
"26026","Farra di Soligo","3","8","8","3","4","9","9","1",,,,,,"8956","Farra di Soligo","12.12658368","45.90543390"
"26029","Fonte","3","0","2","0","3","2","3","1",,,,,,"6019","Fonte","11.86728087","45.78793779"
"26031","Gaiarine","3","6","6","4","1","2","5","1",,,,,,"6136","Gaiarine","12.48167791","45.88046047"
"26032","Giavera del Montello","3","1","1","2","1","3","2","1",,,,,,"5144","Giavera del Montello","12.16928942","45.79379271"
"26035","Istrana","3","1","2","3","4","1","8","1",,,,,,"9041","Istrana","12.10328328","45.67767069"
"26037","Mansuè","3","2","3","3","2","1","4","1",,,,,,"4974","Mansuè","12.53758696","45.82211552"
"26040","Maserada sul Piave","3","5","3","8","7","3","7","1",,,,,,"9293","Maserada sul Piave","12.31849257","45.74969489"
"26052","Ormelle","3","2","4","1","2","4","8","1",,,,,,"4464","Ormelle","12.42014379","45.77874437"
"26055","Paese","3","4","7","7","4","3","8","1",,,,,,"21432","Paese","12.15353540","45.67164128"
"26063","Preganziol","3","15","5","7","6","5","12","1",,,,,,"16772","Preganziol","12.23509280","45.60142391"
"26064","Quinto di Treviso","3","1","4","1","7","3","5","1",,,,,,"9745","Quinto di Treviso","12.16602180","45.64599842"
"26066","Resana","3","2","1","7","1","2","6","1",,,,,,"9290","Resana","11.95553095","45.63431959"
"26073","San Pietro di Feletto","3","4","1","5","2","3","14","1",,,,,,"5355","San Pietro di Feletto","12.25162708","45.91304227"
"26075","Santa Lucia di Piave","3","6","6","2","7","5","7","1",,,,,,"9081","Santa Lucia di Piave","12.28427107","45.84917801"
"26076","San Vendemiano","3","5","3","4","7","3","7","1",,,,,,"10080","San Vendemiano","12.33902208","45.89125168"
"26077","San Zenone degli Ezzelini","3","6","2","0","5","3","6","1",,,,,,"7391","San Zenone degli Ezzelini","11.84033890","45.77891765"
"26081","Silea","3","6","9","2","6","4","9","1",,,,,,"9923","Silea","12.29875466","45.65505223"
"26083","Susegana","3","5","2","8","5","5","8","1",,,,,,"11702","Susegana","12.25004471","45.85089827"
"26089","Vedelago","3","10","9","9","11","6","12","1",,,,,,"16434","Vedelago","12.01832113","45.68707301"
"26091","Villorba","3","10","14","11","7","5","19","1",,,,,,"17883","Villorba","12.26036446","45.71286824"
"26095","Zero Branco","3","5","7","3","4","3","12","1",,,,,,"10986","Zero Branco","12.16410528","45.59933512"
"27002","Campagna Lupia","3","3","6","5","1","3","6","1",,,,,,"6936","Campagna Lupia","12.09812525","45.35344114"
"27009","Cinto Caomaggiore","3","3","0","3","1","3","4","1",,,,,,"3285","Cinto Caomaggiore","12.78563953","45.82576393"
"27014","Fiesso d'Artico","3","2","2","4","2","6","4","1",,,,,,"7728","Fiesso d'Artico","12.03080558","45.41657925"
"27017","Fossò","3","2","2","6","3","6","5","1",,,,,,"6786","Fossò","12.04802305","45.38585799"
"27021","Martellago","3","11","11","9","12","6","15","1",,,,,,"21171","Martellago","12.15989187","45.54613274"
"27022","Meolo","3","1","2","5","3","4","5","1",,,,,,"6465","Meolo","12.45265571","45.61903318"
"27025","Musile di Piave","3","7","4","5","5","9","9","1",,,,,,"11518","Musile di Piave","12.56333817","45.62231014"
"27027","Noventa di Piave","3","2","1","1","2","5","5","1",,,,,,"6843","Noventa di Piave","12.52967597","45.66286319"
"27028","Pianiga","3","5","4","4","6","8","12","1",,,,,,"11968","Pianiga","12.03004479","45.45560048"
"27029","Portogruaro","3","11","10","21","21","19","21","1",,,,,,"25140","Portogruaro","12.83740983","45.77576572"
"27033","San Donà di Piave","3","38","24","31","26","27","37","1",,,,,,"40646","San Donà di Piave","12.56428253","45.62946343"
"27039","Stra","3","2","4","3","2","2","6","1",,,,,,"7566","Stra","12.00488007","45.40990815"
"27043","Vigonovo","3","4","4","2","7","1","5","1",,,,,,"9892","Vigonovo","12.00774615","45.38543454"
"27044","Cavallino-Treporti","3","6","8","11","12","11","14","1",,,,,,"13162","Cavallino-Treporti","12.45371806","45.45347560"
"28007","Arzergrande","3","4","1","0","1","1","4","1",,,,,,"4682","Arzergrande","12.04649593","45.27341307"
"28011","Battaglia Terme","3","5","3","3","4","0","4","1",,,,,,"3933","Battaglia Terme","11.77375044","45.28889131"
"28013","Borgoricco","3","2","2","5","6","4","7","1",,,,,,"8478","Borgoricco","11.96850373","45.53281751"
"28017","Campodarsego","3","9","5","6","7","3","10","1",,,,,,"14169","Campodarsego","11.90728136","45.50230715"
"28027","Casale di Scodosia","3","1","6","4","4","3","8","1",,,,,,"4866","Casale di Scodosia","11.46636731","45.18780161"
"28028","Casalserugo","3","2","1","2","3","1","5","1",,,,,,"5452","Casalserugo","11.91480701","45.31632022"
"28030","Cervarese Santa Croce","3","1","2","2","2","1","3","1",,,,,,"5698","Cervarese Santa Croce","11.69190168","45.40293414"
"28034","Conselve","3","8","13","3","6","10","13","1",,,,,,"10293","Conselve","11.87569415","45.23223920"
"28045","Limena","3","3","5","4","2","2","4","1",,,,,,"7699","Limena","11.84366036","45.47891260"
"28047","Lozzo Atestino","3","0","3","2","3","0","4","1",,,,,,"3179","Lozzo Atestino","11.63136512","45.29111089"
"28048","Maserà di Padova","3","2","1","5","9","1","6","1",,,,,,"9045","Maserà di Padova","11.86353019","45.32017230"
"28053","Merlara","3","2","3","2","1","2","9","1",,,,,,"2831","Merlara","11.44223809","45.16698886"
"28056","Montagnana","3","17","5","11","8","16","17","1",,,,,,"9421","Montagnana","11.46714863","45.23198272"
"28063","Piazzola sul Brenta","3","9","7","7","11","3","10","1",,,,,,"11130","Piazzola sul Brenta","11.78645309","45.54173454"
"28076","San Giorgio in Bosco","3","4","9","1","3","3","5","1",,,,,,"6244","San Giorgio in Bosco","11.80655430","45.59317253"
"28080","Santa Giustina in Colle","3","0","3","4","1","1","4","1",,,,,,"7131","Santa Giustina in Colle","11.90617658","45.56364159"
"28102","Villa Estense","3","1","2","0","1","0","3","1",,,,,,"2322","Villa Estense","11.66718671","45.17219801"
"29002","Ariano nel Polesine","3","0","6","3","4","2","4","1",,,,,,"4554","Ariano nel Polesine","12.12108456","44.94521256"
"29009","Canaro","3","1","1","3","2","3","3","1",,,,,,"2853","Canaro","11.67653246","44.93534554"
"29012","Castelmassa","3","2","3","3","6","4","5","1",,,,,,"4291","Castelmassa","11.31040392","45.01768746"
"29015","Ceregnano","3","3","2","2","3","2","4","1",,,,,,"3691","Ceregnano","11.87058022","45.05007482"
"29022","Fiesso Umbertiano","3","3","0","5","4","1","6","1",,,,,,"4275","Fiesso Umbertiano","11.60785403","44.96176010"
"29024","Fratta Polesine","3","2","0","3","0","2","4","1",,,,,,"2782","Fratta Polesine","11.64100037","45.03168685"
"29029","Lendinara","3","12","14","12","13","12","21","1",,,,,,"12024","Lendinara","11.59868789","45.08346989"
"29033","Occhiobello","3","1","6","7","5","4","6","1",,,,,,"11351","Occhiobello","11.57945086","44.91937113"
"29040","Rosolina","3","3","4","1","1","3","4","1",,,,,,"6481","Rosolina","12.24612960","45.07588808"
"29045","Stienta","3","0","3","2","0","4","5","1",,,,,,"3329","Stienta","11.54403684","44.93820004"
"29047","Trecenta","3","3","0","9","1","7","6","1",,,,,,"2956","Trecenta","11.46046156","45.03086142"
"29048","Villadose","3","6","3","4","4","5","6","1",,,,,,"5188","Villadose","11.88966857","45.07367115"
"29052","Porto Viro","3","13","15","6","12","15","16","1",,,,,,"14645","Porto Viro","12.21811845","45.02597454"
"30016","Campoformido","3","5","2","4","4","2","7","1",,,,,,"7679","Campoformido","13.16004808","46.01983457"
"30018","Carlino","3","2","1","0","1","0","1","1",,,,,,"2790","Carlino","13.18810617","45.80227999"
"30032","Dignano","3","2","1","2","2","1","4","1",,,,,,"2389","Dignano","12.93863788","46.08769436"
"30044","Gonars","3","4","5","5","2","4","6","1",,,,,,"4790","Gonars","13.23507614","45.89656830"
"30046","Latisana","3","11","4","2","9","12","11","1",,,,,,"13647","Latisana","12.99529474","45.77595742"
"30049","Lignano Sabbiadoro","3","2","1","4","7","4","5","1",,,,,,"6447","Lignano Sabbiadoro","13.12981973","45.68825007"
"30064","Muzzana del Turgnano","3","4","1","0","3","1","4","1",,,,,,"2641","Muzzana del Turgnano","13.12779500","45.81743040"
"30069","Palazzolo dello Stella","3","2","3","5","2","2","4","1",,,,,,"3008","Palazzolo dello Stella","13.07946068","45.80437445"
"30070","Palmanova","3","6","3","3","2","6","6","1",,,,,,"5409","Palmanova","13.30986713","45.90475787"
"30078","Povoletto","3","3","2","1","2","1","5","1",,,,,,"5572","Povoletto","13.29845610","46.11810466"
"30100","San Giorgio di Nogaro","3","4","8","8","8","3","10","1",,,,,,"7681","San Giorgio di Nogaro","13.20699084","45.83302124"
"31015","Romans d'Isonzo","3","2","4","2","2","1","5","1",,,,,,"3702","Romans d'Isonzo","13.43903628","45.89048678"
"31023","Staranzano","3","2","7","2","6","5","6","1",,,,,,"7199","Staranzano","13.50027729","45.80550919"
"33004","Bettola","3","2","4","5","0","5","10","1",,,,,,"2999","Bettola","9.60537884","44.77616157"
"33006","Borgonovo Val Tidone","3","3","5","5","9","5","10","1",,,,,,"7631","Borgonovo Val Tidone","9.44685905","45.01803598"
"33010","Caorso","3","7","4","3","6","2","7","1",,,,,,"4830","Caorso","9.87192947","45.04960632"
"33011","Carpaneto Piacentino","3","7","8","8","5","4","10","1",,,,,,"7537","Carpaneto Piacentino","9.78844912","44.91504872"
"33012","Castell'Arquato","3","4","3","3","3","2","8","1",,,,,,"4712","Castell'Arquato","9.86760437","44.85119746"
"33014","Castelvetro Piacentino","3","3","3","2","4","3","13","1",,,,,,"5584","Castelvetro Piacentino","9.98802767","45.09665508"
"33018","Cortemaggiore","3","2","5","3","2","1","8","1",,,,,,"4456","Cortemaggiore","9.93102887","44.99676617"
"33021","Fiorenzuola d'Arda","3","13","5","8","6","7","53","1",,,,,,"14886","Fiorenzuola d'Arda","9.90753067","44.92865482"
"33022","Gazzola","3","3","2","0","1","0","7","1",,,,,,"1999","Gazzola","9.54713497","44.95930024"
"33023","Gossolengo","3","2","0","0","5","4","8","1",,,,,,"5431","Gossolengo","9.61405155","45.00440954"
"33024","Gragnano Trebbiense","3","2","4","4","0","2","3","1",,,,,,"4386","Gragnano Trebbiense","9.56911828","45.01213126"
"33025","Gropparello","3","2","6","4","4","2","5","1",,,,,,"2324","Gropparello","9.73032984","44.83228479"
"33027","Monticelli d'Ongina","3","4","3","3","8","3","10","1",,,,,,"5428","Monticelli d'Ongina","9.93326726","45.08985171"
"33032","Piacenza","3","87","88","72","74","75","279","1",,,,,,"100311","Piacenza","9.69263260","45.05193461"
"33035","Podenzano","3","7","6","11","8","7","19","1",,,,,,"8990","Podenzano","9.68530999","44.95486441"
"33037","Pontenure","3","1","2","5","5","4","16","1",,,,,,"6373","Pontenure","9.78615007","44.99963969"
"33039","Rottofreno","3","6","9","7","9","9","23","1",,,,,,"11641","Rottofreno","9.55041345","45.05704553"
"33040","San Giorgio Piacentino","3","7","2","4","8","5","16","1",,,,,,"5818","San Giorgio Piacentino","9.73755104","44.95411196"
"33042","Sarmato","3","5","1","2","1","0","10","1",,,,,,"2919","Sarmato","9.49148647","45.06041673"
"33043","Travo","3","2","2","2","0","4","8","1",,,,,,"1993","Travo","9.54283789","44.86103734"
"33045","Vigolzone","3","4","4","1","5","2","7","1",,,,,,"4268","Vigolzone","9.66979001","44.91152219"
"34007","Busseto","3","7","2","8","6","7","12","1",,,,,,"7043","Busseto","10.04132309","44.98132896"
"34008","Calestano","3","2","0","0","0","1","8","1",,,,,,"2033","Calestano","10.12214913","44.60066532"
"34009","Collecchio","3","12","7","6","7","10","29","1",,,,,,"13893","Collecchio","10.21579629","44.75280057"
"34010","Colorno","3","0","5","3","5","3","7","1",,,,,,"8920","Colorno","10.37564974","44.92879525"
"34013","Felino","3","3","3","11","7","11","18","1",,,,,,"8621","Felino","10.24072079","44.69552364"
"34014","Fidenza","3","14","14","20","28","20","71","1",,,,,,"25521","Fidenza","10.06141430","44.86708803"
"34015","Fontanellato","3","5","5","3","7","7","11","1",,,,,,"6963","Fontanellato","10.17341646","44.88246210"
"34016","Fontevivo","3","3","0","0","1","8","13","1",,,,,,"5428","Fontevivo","10.17537802","44.85642698"
"34017","Fornovo di Taro","3","2","3","3","3","4","11","1",,,,,,"6192","Fornovo di Taro","10.09872874","44.68925506"
"34018","Langhirano","3","3","3","4","7","6","25","1",,,,,,"9784","Langhirano","10.26642403","44.61445195"
